content,date,index,writer
 한석원이 신승범보다 좋아? ,2014.02.15. 19:31,13597663,수능만점
 얼마에 ?? ,2014.03.01. 04:28,13596133,꿀귤?
 이미팔림 ,2014.03.01. 06:51,13596133,8198747
 삭제된 댓글입니다. ,,13581977,
 쪽지확인해주세요 ,2014.02.13. 00:38,13581977,trevelation
 쪽지확인해주세요! ,2014.02.16. 00:31,13581977,요란니
 저한석원프패b형잇는데 a형칠꺼라서...pmp자리구요싸게팔게요ㅠㅠㅠ생각잇으시면01065415716으로연락주세요! ,2014.02.13. 15:29,13581778,동찬홀릭
 이과이시면 알텍만 들어도 개꿀이에요.공도벡 미적분만 들어도 되요. 프패 ㄴㄴ해 ,2014.02.10. 09:53,13566677,앜하
 이과에요!!ㅜㅜ 프패안사도될까요??ㅠㅅㅠ ,2014.02.11. 11:01,13566677,정가슴
 삭제된 댓글입니다. ,,13566677,
 뭔가 마음이불안해서.....ㅜㅜ ,2014.02.11. 11:02,13566677,정가슴
 혹시한석원프패들으실생각잏으면01065415716으로연락주세요pmp자린데전a형칠꺼라 ㅠㅠ ,2014.02.13. 15:32,13566677,동찬홀릭
" 한석원 추천 나 문과 96, 100 인데 미통기 들었는데 매우 만족함 ㅋㅋ ",2014.02.09. 11:04,13563283,palt1230
 전한석원추천이용~ 매우좋음 ㅋㅋㅋㅋ  ,2014.02.09. 12:34,13563283,15학번연대수학과
 현강잇는걸로 알고있는데요~ 잘 찾아보세요~ ,2014.02.05. 18:27,13545590,닥터심슨
 못찾겠어요ㅠㅜ 쪽지로라도.. 알려주세여ㅠ ,2014.02.05. 19:24,13545590,디오N
 그거 인터넷강의로찍는게 재종반 아이들 모아놓고 선생님이 들어오셔서 찍는것같던데... 확실치 않으니 참고해서 잘 찾아봐요~ ,2014.02.05. 19:34,13545590,jaewoo916
 한석원쌤 학원가면 들을 수 있지 않나요 깊은생각 ,2014.02.05. 23:00,13545590,엔요맛있음
 깊생ㅋ ,2014.02.05. 23:16,13545590,1등급X100점
 현강 깊은생각 학원가면 들을 수 있으지않음?근데 내가 알기로는 재종만 말고 깊은생각학원은 고3만 받는 걸로 알고있음 ,2014.02.06. 00:19,13545590,GOGO
 음 .. 저는 개인적으로 신승범T를 추천하는데요pre는 잘 모르겠어요.. 님이 어느정도 개념이 있으시다고 생각하시면pre는 안하셔도 될꺼예요수학적접근부터 추천드립니다 ,2014.02.03. 23:10,13535322,Claire
 일단 신승범이나 한석원이나 누구 인강을 듣던지 인강 듣고나서 개인적으로 정석을 본다거나 하는식으로 개념좀 더 보강할 계획인데...신승범 커리 탔다가 너무어려워서 중간에 포기하게 될까봐 두렵네요..... ,2014.02.03. 23:12,13535322,3P
3P 너무 어렵지는 않습니다...근데 제가 추천하는건교과서 위주로 가르쳐 주는게 아니라 평가원 위주로 가르쳐주셔서예를 들어 이과에서는 합성함수의 연속 이런게 교과서에는 써져있지는 않지만모의고사에는 나오거든요그리고 정석 공부하신다면 비추입니다.괜히 이상하게 오개념 잡으면 나중에 고치기도 어렵고요저도 수학잘하고 싶어서 정석만 딸딸 외우던 시기가 있었는데그때는 아무리 열심히해도 3등급밖게 안나왔습니다 ㅜㅜ ,2014.02.03. 23:22,13535322,Claire
Claire 정석말고 기본 개념서 추천 좀 부탁드립니다. ^^ ,2014.02.05. 00:15,13535322,3P
3P 음.. 아무래도 정석보다는 바이블이 나을꺼는 같네요 ,2014.02.05. 09:26,13535322,Claire
" 문과3.4등급이면 아직 개념이 부족하단 소리거든요. 저도 신승범선생님 강의를 들어봤지만 수능적해석으로 바로 듣기엔 좀 버거울 수 있구요. pre는 제가 안들어봐서 뭐라고 말씀드리기가 그렇네요. 질문에 안맞는 대답이지만 개인적으로 한석원선생님, 신승범선생님보다 스카이에듀에 양진영선생님 추천해요. 작년에 재수하면서 점수 많이 올랐습니다. 개인마다 차이가 있을 수 있으니깐 맛보기강의 한번 들어보셨으면 해요. 특히 개념 잘 가르쳐 주시고 강의질이 정말 좋습니다. 맛보기라도 꼭 들어보세요! ",2014.02.03. 23:42,13535322,도민준
 저는 개인적으로 한석원쌤 알파테크닉 비추요. 문과 34 등급이시면 버거우실꺼 같아요. 그리고 좀 지루한 감이 없지 않아 좀 잇어서 더 힘드실듯... 신승범쌤껀 들어보질 않아서 비교는 힘들것같아요. ,2014.02.04. 00:59,13535322,Dawn
 삭제된 댓글입니다. ,,13535322,
 분량이 많은거 같은데...수리 뿐만아니라 다른과목도 해야하는데... 분량때문에 시간을 많이 할애할거 같아서 고민이네요. 도움은 될런지... ,2014.02.04. 14:17,13535322,3P
 저랑 한석원 프리패스 타실래요? 이번 수능 끝나고요 저는 b형이에요 ,2014.10.27. 00:16,13535322,ffoddp
 한석원 음... 별로 던데 ㅋㅋㅋㅋ이번 수능 본 사람으로써 한석원 문제 질이 13년도엔 많이 낮아졌더라 기출 고고  ,2014.02.03. 18:22,13532685,공부잘하는여자
 한석원 프패를 벌써 사서..ㅜ ,2014.02.03. 18:23,13532685,ㅋㅋ
 삭제된 댓글입니다. ,,13529025,
 요~ ㅋㅋ 혹시 들어봤어??!! ,2014.02.02. 13:57,13529025,달의공격
 삭제된 댓글입니다. ,,13529025,
 돈 아까워서..ㅋㅋ처음보는데오늘 맛보기1강들었는데 일단 다 이해되서 괜찮을거같아그리고 내가 수학을 좀 좋아해서 잡다한 개념이 많아서 ㅋㅋ/.. ,2014.02.02. 18:40,13529025,달의공격
공부좋다 아하 ㅋㅋ ,2014.02.02. 21:10,13529025,달의공격
 개념vs문풀 ,2014.02.02. 17:14,13528663,서울삼성병원
 생각의 질서는 개념 위주고 알파테크닉은 개념은 짧게 언급하고 문제풀이 위주로 수업해요ㅋㅋ ,2014.02.02. 17:39,13528663,vvip
 그러면 맨처음배울려고하면 두개다들어야해요? ,2014.02.02. 21:08,13528663,스터디하드
 알텍이 더 어려움 ,2014.02.02. 20:10,13528663,터치
 늦었는데 ㅈㅣ금이라도 보는 분 있을까봐..ㅇㅇ생질은 알텍보다 개념 위주고요 알텍은 문제풀이 위주. 그니까 생질부터.알텍인가 뭐였더라 ㅋ 고쟁이였던가 암튼 멘탈터진다함개념 꽉 채워놓고 시작해야함 ,2014.09.10. 19:25,13528663,단 비
 한석원샘 특히나 미적분 공도벡으로 유명한데염 ,2014.02.02. 02:39,13527898,꾸루꾸루
 알텍 아마 3 4월이면 완강될껄요 ,2014.02.02. 00:32,13527844,잉여인간3
 그럼 새로운인강계속나오나요??수능까지?? 계속나오는거다들어야대요? ,2014.02.02. 00:33,13527844,목표
목표 듣는것은 님 자유 ,2014.02.02. 00:37,13527844,잉여인간3
잉여인간3 수12적통기백을한세트라보면 알텍끝나고몇세트나더나오나요? ,2014.02.02. 00:38,13527844,목표
목표 인강사이트 들가셔서 찾아보세요 ,2014.02.02. 00:40,13527844,잉여인간3
 삭제된 댓글입니다. ,,13527844,
 아녀 ,2014.02.02. 20:08,13527844,목표
" 안녕하세요~ 저도 수학에대해서 많은 고민을 하던 찰나에2014학년도 수학 A형 1등급인 친구가 그러더군요 ..ㅎㅎ한석원 알파테크닉은 개념다 띠고, 1~2초반 정도 되야, 한다구하네요 ..ㅎㅎ교과서 위주의 개념인데심화단계라고 하네요 ..ㅎㅎ개념부터 탄탄히 하시고 들으시면 문제없겟네요~!저또한 4월초 나, 5월초에 알파테크닉 수강하기위해열심히 수학공부하고있답니다.. ㅠㅠ ",2014.02.02. 01:05,13527301,타임키퍼
 ㅇㅇ다독같애 ,2014.02.01. 12:11,13525484,주상
 쪽지확인해주세요~ ,2014.02.01. 02:26,13525001,굳모닝베베
 알텍만 완벽히해도 3등급 뜰까요 이과.. 또 익서사이즈만 ㅜ푸는건 어케생각하새요 ,2014.01.27. 20:35,13501311,Tatty
 전혀 좋은 생각이 아닌 것 같은데요알텍 강의 모두 꼼꼼히 들으시고 서너번 돌리시는 것이 나을 듯.. ,2014.01.27. 20:49,13501311,흐아이아암
 ㄴㄴ 빡은 문제풀이가 갑임 다듣는게좋음 ,2014.01.27. 20:49,13501311,그게나였어
 ㄴㄴ 약간 딴선생님과 다르게 가르치는데 나쁜건 아냐  ,2014.01.27. 00:41,13497729,GayBar
 나한석원꺼 적통 듣고 자이스토리 푸는데 술술풀리던데. 논술배울때도 적통심화적으로 배우고 걍내신준비하면서 좀공부했었는데 그래서 잘풀리는거일수도. 걍ㄱㅊ음 ,2014.01.27. 01:04,13497729,물음표
 한석원샘의 공도벡파트랑 빡모가 거의 전설적이어서 ,2014.01.26. 23:31,13497182,오렌지주스
 네 다음홍보 ,2014.01.25. 14:01,13491688,자유인
 딱히 홍보 목적으로 쓴글이 아니라 한석원이 어떠냐 하고 물어보는 목적에서 쓴글인데 말이지일반화 자제좀 ^^ ,2014.01.25. 14:59,13491688,공사 67기 감자
 쪽지 확인해주세요! ,2014.01.25. 19:32,13491688,깝깝
 쪽지확인요~ ,2014.01.25. 15:22,13491480,동계올림픽
 문과 ? 이과 ? 난 문과엿는데 신승범꺼들었다.또 친구말로는 한석원은 좀 어렵대. 나도 한석원모의고사풀어보니까 어렵더라고;안정적1~2나오면 한석원게 더 나을거같아 ,2014.01.24. 22:36,13489756,Mind
 저 이과요..ㅠ 그리고 비상에듀 빅5로 수학인강을 들어야하기때문에 타 사이트는 못가요..ㅠ ,2014.01.24. 22:37,13489756,목표는파일럿
 등급이 보통얼마나와? 물어봐줄게 ,2014.01.24. 22:40,13489756,Mind
Mind 항상 고3 때 3~4등급밖에 안나왔죠..ㅠ 수능땐 그러다 완전망한 4등급나오고..ㅠ ,2014.01.24. 22:42,13489756,목표는파일럿
 한석원쌤인강 듣고나면 먼가 지금까지 수학을 헛배웟다고 생각할만큼 개념을 본질적으로 가르쳐주세여 ,2014.01.24. 20:26,13486487,지푸라기
 쪽지 보냇어요~~ ,2014.01.25. 19:34,13486487,깝깝
 한석원 알텍을 갈거면 생질로 훑는 것도 나쁘지 않을 것 같습니다. ,2014.01.24. 08:49,13485635,헬레니즘
 삭제된 댓글입니다. ,,13485635,
 안왔어요ㅠㅠ ,2014.01.24. 18:00,13485635,햄찌
 쪽지확인해쥬세요! ,2014.01.25. 19:35,13485635,깝깝
 수1은아니고 기벡알텍듣는데 진짜좋습니다 수1도좋을듯 싶어요 ,2014.01.24. 00:14,13484984,지푸라기
 프리패스끊었느데 저도지금ㄱ벡만들었는데 기벡좋아요 굳 아마 수1도좋을꺼같아요 ,2014.01.24. 00:27,13484984,dotjs726
 지금듣는데 좋음(^o^)b  ,2014.01.24. 08:41,13484984,내귀에과자
 어떤점에서 좋아 ,2014.01.24. 10:54,13484984,한양대내꺼야
한양대내꺼야 개념 굳! 근데개념이 쉽다는뜻으로 개념이아니라 생각하는방식?이달라짐. 각단원마다 개념한강듣고 문제푸는데 문제들도좋아서 따로안풀어도될정도? 물론많이풀어봐야겠지만. ,2014.01.24. 12:01,13484984,내귀에과자
 이미 샀어? ,2014.01.23. 23:55,13484784,ㅑ냐냐냐냐
 응~ ,2014.01.23. 23:56,13484784,하이로우
 생질 수1 수2 기벡알텍 수1 수2 사려고 하는데 나 프패 몇일전에 샀거든 ! ,2014.01.23. 23:56,13484784,ㅑ냐냐냐냐
 아샀구나 ㅠㅠ나도사서... ,2014.01.23. 23:57,13484784,하이로우
 아 이미 샀구나 ㅋㅋㅋ ,2014.01.23. 23:57,13484784,ㅑ냐냐냐냐
 같이 들을수 있어? ,2014.01.24. 01:01,13484784,우성
 쪽지보냈어! ,2014.01.24. 01:03,13484784,하이로우
하이로우 카톡보냈는데 딴거하는중이야? ,2014.01.24. 01:15,13484784,우성
 나도 할래 ,2014.01.24. 02:48,13484784,ggㄴㄴ
 쪽지보냈어! ,2014.01.24. 08:55,13484784,하이로우
 저 같이 들을수잇어요?>pmp자리 ㅎㅎ ,2014.01.25. 21:59,13484784,으루프우
 pmp자리있나요??ㅠㅠ ,2014.01.30. 03:00,13484784,정가슴
 삭제된 댓글입니다. ,,13484615,
 ㄷ 꼭 정석이여야해요? 제가 생기초라 ,2014.01.23. 22:50,13484615,rhkwk9799
 정석도 그닥..풍산자도 그닥... 걍 교과서+익힘책이랑 병행하세요 ,2014.01.23. 22:51,13484615,sooheon94
 음 근데 교과서 해설이 없던데 답만잇고 해설 구하는법없나요 ,2014.01.23. 22:52,13484615,rhkwk9799
rhkwk9799 해설 보시지 마세요;; 님 성적을 모르겠지만 무튼 성적대가 낮으신 건 같은데 성적올리시려면 해설지 보시면 절대 성적 안 올라가요. 아무리 생각해봐도 모르겠으면 모르겠다는 표시해놓고 담에 푸시는게 성적올라요.아 님을 비방하려는 의도는 없습니다 ,2014.01.23. 22:57,13484615,sooheon94
sooheon94 아 넴 감사합니다 제가 7등급정도라 아에 기초가 없어요 ,2014.01.23. 22:58,13484615,rhkwk9799
" 수학 인강은 좋은거 없는데........ 두분다 멋지게 푸는게 반인 스타일이죠 어떻게 더 효율적이냐 빨리 풀수있냐 에 집중하는게 약해요. 조심스럽게 수학만은 학원에서 맨투맨으로 빠른, 효율적인 방법 찾기를 배우길 추천합니다. 학교쌤이 괜찮다면 교무실 붙박이도 괜찮아요.  ",2014.01.24. 09:06,13478697,아이디어
 알텍 기벡들어봣는데 꽤 괜찮더라 승범보다 나은듯 근데 인강은 한계가 있다 진짜 수학은 개념확실히 하고 기출분석이 답이다 참고로 재수생이고 작년에 수학 4등급이었는데 올해 1떳다 ,2014.01.20. 00:06,13466826,pichoo2006
 한계가있다는게 어떤 부분에서 한계가 있다는거에요? ,2014.01.20. 00:22,13466826,킴미르
킴미르 아무리 들어봤자 복습 제대로 안하면 꽝이고 진짜 자기꺼 될려면 인강들은 시간만큼 복습해야된다 그리고 실제로 시험에서 니가 그 사람들의 사고과정을 따라하기도 힘들지 개념정리만 하고 되도록이면 인강에 의지하지마  ,2014.01.20. 00:36,13466826,pichoo2006
 제대로 된 방법으로 공부하면 충분히 수학 잡을 수 있다  ,2014.01.20. 00:44,13466826,pichoo2006
 기출 분석하려고 시도는 해봤는데 도저히 감을 못잡겠더라고요. 제가 어떤 방식으로 수학공부를해야 도움을 얻을 수 있을까요? ,2014.01.20. 00:56,13466826,킴미르
 쪽지염 ,2014.01.19. 21:52,13463479,3명
 개념이 다됬는데 신승범 수접은 개념강의라.... 그냥 삽자루 정석 다듣고 파렙듣는건 어떨까? ,2014.01.19. 00:45,13463439,스나크
 파렙은 좀 그런것같애서ㅜㅜ한석원이나 수능적해석은 어때? ,2014.01.19. 01:01,13463439,제노
제노 한석원이나 수해는 아예안들어봐서 모르겠고... 개념 완독했으면 고2 11월모의고사풀어보고 판단하는게좋을듯? ,2014.01.19. 01:09,13463439,스나크
 삭제된 댓글입니다. ,,13463439,
 지수로그는 70%듣다 말았는데 그것도 다시들어야하나요??행렬파트도 수접을 들어야하나요 수해를 들어야하나요?  ,2014.01.19. 21:40,13463439,제노
 삭제된 댓글입니다. ,,13463439,
 쉬워 ㄷㄷ ,2014.01.22. 00:04,13463439,제노
 와...수학내신올1등급...와... 수학에 어느정도 감은 있으신 거 같은데 모의고사가 안나오는 걸 보면 기출문제를 많이 안 풀어본 게 아닐까요...? 과외 선생님께 수능대비로 해달라고 해보세요! ,2014.01.18. 17:16,13461638,나는될것이다공순
 내신은 저희학교애들이 그닥 공부를 열심히 안하는 애들이 대부분이라서ㅠㅠ 모의고사 원점수가 340정도인데 제가 이과 2등이거든요..ㅋㅋ내신공부하느라 모의 기출을 많이 안풀어봤네요ㅠㅠ 조언감사합니다 ,2014.01.18. 17:24,13461638,킴미르
 쪽지 확인해주세요~ ,2014.01.19. 13:25,13461638,깝깝
 아 나 이과임! ,2014.01.18. 16:09,13461470,상형
 이과면 한석원. ㄱㄱ 기벡은 쩜 나 재수할 때 대성에서 했는데 다 애들 한석원꺼 알텍 듣고 있엇음... 그 아이들 지금 연대 한양대 공대 다 들감  ,2014.01.18. 16:12,13461470,늘빛
 아예 걍 100퍼 한석원 타고 마플이나 자이해여? ,2014.01.18. 16:13,13461470,상형
상형 ㅇㅇ 그렇게 하세요  ,2014.01.18. 16:18,13461470,늘빛
 삭제된 댓글입니다. ,,13461470,
 ㄳㄳ ,2014.01.18. 16:57,13461470,상형
 삭제된 댓글입니다. ,,13461470,
 모고에선 최고 5프로 까지해봣어요.9월 10월때수능때는 3등급 15퍼센트 ,2014.01.18. 17:01,13461470,상형
간절함 헐..근데 왜 그렇게 나오셧어요? ㅠ  ,2014.01.18. 17:34,13461470,상형
 쪽지염 ,2014.01.19. 21:52,13461470,3명
 전 한석원꺼 너무 많아서 고3막판에 파이널만 들엇는데 ㅋㅋㅋ ,2014.01.18. 00:40,13459952,바니바니
 전 어떻게하는게좋을까요?ㅠ 조언좀해주세요 ,2014.01.18. 00:41,13459952,XAVI
 수1보다는 수2랑 기벡먼저 빨리떼는게 좋을거같아요!!저도 자사고다녓는데 학교 수학진도 걷잡을수없이빨리나가요... ,2014.01.18. 00:52,13459952,바니바니
 생질지금 미분듣는데ㄱㅊ음 근데학원에서 똑같은내용할꺼면 알텍이낫긴한데 알텍난이도가 있어서 학원에서 먼지배우고 해야될듯시간계산잘해봐 ,2014.01.18. 01:10,13459952,앞구르기베인
 신청은 뭘로하죠? 제가 인강은처음이라..프리패스로하나요? ,2014.01.18. 01:18,13459952,XAVI
 ㄴㄴ단과들어도 되고 무슨무슨 파트들을껀데? ,2014.01.18. 09:44,13459952,앞구르기베인
