content,date,index,title,writer
"수1 삽자루 커리타다가    미통기 커리타는데.. 이해 안되서 한석원으로 갈아타려고 해   알파테크닉부터 들어도 될까? 아니면 미통기 입문을 들어야될까??   어느정도 선인지 좀 가르쳐주라.     만년 3등급 .. 3등급중상정도                   ------------------------------------------------------------------------------------------------------- 자유게시판, 공부이야기 게시판 사용 규칙 1. 훈훈한 분위기 유지할 것! 2. 욕설, 시비성 글성, 비방글 사용시 1회 경고, 3회 누적시 강퇴 3. 선배에게 반말 시 활동 금지, 선배들은 온화한 선배가 되어줄 것! 4. 강의 공유, 둠강 정보공유 하지 말것! 확인 시 활동 금지 5. 과외글은 게시 금지(과외관련글은 하단의 과외 메뉴 사용) 6. 판매글, 스터디 모집글 금지(판매글은 벼룩시장에, 스터디모집글은 스터디 모집 게시판으로 Go)   이런 행위를 하시는 분을 발견하시면, 수만휘 신고함에 신고해 주세요. 등업해 드립니다!",2011.05.28. 21:38,7908597,한석원 미통기 듣는친구들~ 좀 봐주라,깡
"    7번하고 10번 잘 모르겠어 ㅜ       ------------------------------------------------------------------------------------------------------- 자유게시판, 공부이야기 게시판 사용 규칙 1. 훈훈한 분위기 유지할 것! 2. 욕설, 시비성 글성, 비방글 사용시 1회 경고, 3회 누적시 강퇴 3. 선배에게 반말 시 활동 금지, 선배들은 온화한 선배가 되어줄 것! 4. 강의 공유, 둠강 정보공유 하지 말것! 확인 시 활동 금지 5. 과외글은 게시 금지(과외관련글은 하단의 과외 메뉴 사용) 6. 판매글, 스터디 모집글 금지(판매글은 벼룩시장에, 스터디모집글은 스터디 모집 게시판으로 Go)   이런 행위를 하시는 분을 발견하시면, 수만휘 신고함에 신고해 주세요. 등업해 드립니다!",2011.05.28. 11:20,7907508,한석원선생님 라이브특강 들으신분 문제좀 가르쳐주세요.,한양대융전내꺼다
"참...이제 6월인데 이런질문 올리는 내가 정말한심하다.. 나 이제서야 수1끝냈다..ㅠㅠ박승동선생님 지피지기로.. 7월까지 지피지기 끝내고 여름방학전까지 수1,미통기 지피지기 복습하구 한석원샘 알텍 여름방학동안에 하루에 3~4강들어서 한달만에 수1,미통기 끝내려고하는데 너무늦은거야?아니 이렇게하면 1등급찍을수있을까? 아물론 고1수학은 하고서 수1시작했어                         ------------------------------------------------------------------------------------------------------- 자유게시판, 공부이야기 게시판 사용 규칙 1. 훈훈한 분위기 유지할 것! 2. 욕설, 시비성 글성, 비방글 사용시 1회 경고, 3회 누적시 강퇴 3. 선배에게 반말 시 활동 금지, 선배들은 온화한 선배가 되어줄 것! 4. 강의 공유, 둠강 정보공유 하지 말것! 확인 시 활동 금지 5. 과외글은 게시 금지(과외관련글은 하단의 과외 메뉴 사용) 6. 판매글, 스터디 모집글 금지(판매글은 벼룩시장에, 스터디모집글은 스터디 모집 게시판으로 Go)   이런 행위를 하시는 분을 발견하시면, 수만휘 신고함에 신고해 주세요. 등업해 드립니다!",2011.05.28. 01:09,7906957,"문과들!수리진도어디까지끝냈어?글구 박승동,한석원샘에 대하여!",웃는님하
"  문과구 3~4등급정도 나오구, 3점은 어느정도 푸는데 4점은 버버벅 거려요 ㅠㅠㅠ 수1자이랑 미적자이 다 풀어본건 아니지만 어느정도 풀었는데, 쫌 어려운 정도에요 ㅠㅠㅠ  학석원 수1~미적까지 알텍만 들을까 하는데 지금시작해도 안늦을까요 ㅠㅠ?  ",2011.05.27. 23:07,7906549,한석원 지금시작......?,Y
,2011.05.27. 21:54,7906324,한석원샘 알텍이랑 크포,타키야
"매일밤 11시 티치미 대표 선생님들과 함께한 한 밤의 투혼! 마지막을 한석원 선생님과 함께 하세요.   오늘밤 11시 한석원 선생님의 무료특강을 시청하시려면 여기(☜클릭)를 누르세요! 오늘 한석원 선생님 무료특강의 주제는 초월함수의 극한, 미분, 적분입니다. 라이브 특강을 본방사수하고, 좋은 질문과 감사 댓글을 남겨주신 분들 중 선정하여 무료수강권과 PMP를 증정합니다.   한석원 선생님의 한밤의 투혼!     ※ 한석원 선생님의 1,2,3회 무료특강 강의 자료는 이 게시물 첨부파일로도 받아 보실 수 있습니다.        대한민국 수리영역의 절대지존 한석원 선생님       서울대학교 졸업       깊은생각 한석원 수학학원 원장       티치미 대입학원 원장       티치미 온라인 수리영역 대표강사      한석원 선생님의 대표강좌        개념에 대한 본질적 접근, 제2의 수리교과서 알파테크닉 시리즈       고난도 문제풀이를 위한 사전 준비 크리티컬포인트 시리즈       고난도 문제풀이 1등급 완성 절대지존 시리즈        실전 모의고사를 통한 마지막 점검 한석원 파이널   ↑ 사진을 클릭하면 한석원 선생님의 티치미 블로그로 연결됩니다.  5월 27일 한석원 선생님의 마지막 생방송 무료특강이 있습니다.     5월 5일부터 티치미 생방송 무료특강을 함께 해오신 10분 선생님들과 강의 주제는 아래와 같습니다. ※ 티치미 생생라이브특강 페이지(여기를 클릭하세요) 편성표에서 해당 선생님 얼굴을 클릭하면 선생님별 자료를 받을 수 있습니다.     언어영역 고승현 선생님의 시간을 절약하는 문제풀이의 방식 문학편   언어영역 박상돈 선생님의 수능독해 - 반론과 비판의 유형 기출 문제의 트렌드를 살펴라!      수리영역 한석원 선생님의 한 밤의 투혼!     수리영역 조흥래 선생님의 서울대 백인대장의 노하우 완벽전수 수능에 꼭 나오는 유형     외국어영역 김찬휘 선생님의 EBS수능외국어 변형독해 특강     외국어영역 조은정 선생님의 미니멀리스트는 이렇게 독해한다! - 수능 독해 유형별 Real Minimal Strategy     외국어영역 정지일 선생님의 스키마 독해란 무엇인가? - 스키마 독해 원리     사회탐구영역 김찬호 선생님의 단원/지역/시간 3축을 3D통합강의로 배우는 근현대사 기출 BEST N제     과학탐구영역 최형란 선생님의 화학I - 금속의 반응성 종결짓다     과학탐구영역 최형란 선생님의 생물I - 유전 종결짓다     과학탐구영역 최현성 선생님의 최현성식 수능화학 - 사고의 도구를 다르게 하자!    지금까지 6월모평대비 티치미 라이브특강에 참여해 주신 수험생 여러분께 수고하셨다는 말씀 드리고 싶네요. 오늘밤 11시 한석원 선생님의 6월 모평대비 마지막 무료특강까지 함께 하시기 바랍니다.    ※김찬휘 선생님의 <EBS 변형독해> 1탄 수능특강편 강좌 30일 무료수강 이벤트가 티치미 홈페이지에서 진행 중입니다. 여기를 클릭하면 <EBS 변형독해> 무료수강 이벤트 페이지로 이동합니다. 6월 12일까지 신청하시면 30일간 무료로 강좌를 수강하실 수 있습니다.  개인별 학습 스케줄에 맞춰 신청 시점을 조절하셔도 됩니다. 선착순 조기마감은 되지 않으니까요.~~      ",2011.05.27. 20:26,7906168,6월모평대비 티치미무료특강 한석원선생님의 5/27강의를 끝으로 모두 끝났습니다.,티치미티맨
,2011.05.26. 14:32,7903967,어제 티치미 한석원 무료특강에서 7번 문제 출처 아시는분?,곰돌이
"              확률통계 문과과정 박승동vs한석원 누구들을까.. 추천좀해줄래..   미적같은경우는 한석원 미적입문들었다가 박승동 지피지기로 개념익히고 미적입문들으니까 개쩔더라구   미적분같은경우에는 개념은 박승동이 좋았구 개념박힌상태에서는 한석원꺼들으니 쩔더라구   그렇다고 지피지기알텍 둘다듣기에는 금전적으로 너무 많이깨져서..   추천좀해줘 ㅜㅜ           ------------------------------------------------------------------------------------------------------- 자유게시판, 공부이야기 게시판 사용 규칙 1. 훈훈한 분위기 유지할 것! 2. 욕설, 시비성 글성, 비방글 사용시 1회 경고, 3회 누적시 강퇴 3. 선배에게 반말 시 활동 금지, 선배들은 온화한 선배가 되어줄 것! 4. 강의 공유, 둠강 정보공유 하지 말것! 확인 시 활동 금지 5. 과외글은 게시 금지(과외관련글은 하단의 과외 메뉴 사용) 6. 판매글, 스터디 모집글 금지(판매글은 벼룩시장에, 스터디모집글은 스터디 모집 게시판으로 Go)   이런 행위를 하시는 분을 발견하시면, 수만휘 신고함에 신고해 주세요. 등업해 드립니다!                          ------------------------------------------------------------------------------------------------------- 자유게시판, 공부이야기 게시판 사용 규칙 1. 훈훈한 분위기 유지할 것! 2. 욕설, 시비성 글성, 비방글 사용시 1회 경고, 3회 누적시 강퇴 3. 선배에게 반말 시 활동 금지, 선배들은 온화한 선배가 되어줄 것! 4. 강의 공유, 둠강 정보공유 하지 말것! 확인 시 활동 금지 5. 과외글은 게시 금지(과외관련글은 하단의 과외 메뉴 사용) 6. 판매글, 스터디 모집글 금지(판매글은 벼룩시장에, 스터디모집글은 스터디 모집 게시판으로 Go)   이런 행위를 하시는 분을 발견하시면, 수만휘 신고함에 신고해 주세요. 등업해 드립니다!",2011.05.25. 01:56,7901966,박승동vs한석원(지피지기vs알파테크닉) 확률통계(문과),GenerationY
,2011.05.24. 19:53,7901015,미적분 기본개념 한석원vs수능특강,preppy86
"       한석원 알파테크닉 미적 통계 기본 좋다고 해서 받았는데 저랑 너무 안맞네요 교재 처음에 아주 조금 풀었는데 답만 체크해놓고 연습장에 따로 풀어서 깨끗하구요 (배송할때 답 열심히 지워서 보내드릴게요)  지금 휴강신청 해놨는데 8/2까지 들을 수 있어요  교재랑 합쳐서 10만 1800원에 샀는데 6만 5천원에 팔아요 입금 확인되면 교재 배송(배송비도 제가 부담)해드리고 인강 아이디랑 비밀번호 문자로 보내드림 폰번호 010-2861-3228           ------------------------------------------------------------------------------------------------------- 자유게시판, 공부이야기 게시판 사용 규칙 1. 훈훈한 분위기 유지할 것! 2. 욕설, 시비성 글성, 비방글 사용시 1회 경고, 3회 누적시 강퇴 3. 선배에게 반말 시 활동 금지, 선배들은 온화한 선배가 되어줄 것! 4. 강의 공유, 둠강 정보공유 하지 말것! 확인 시 활동 금지 5. 과외글은 게시 금지(과외관련글은 하단의 과외 메뉴 사용) 6. 판매글, 스터디 모집글 금지(판매글은 벼룩시장에, 스터디모집글은 스터디 모집 게시판으로 Go)   이런 행위를 하시는 분을 발견하시면, 수만휘 신고함에 신고해 주세요. 등업해 드립니다!",2011.05.24. 17:28,7900738,한석원 알파 미통기 인강 아이디+교재 팔아요,연세12학번
"지금 한석원샘 알파테크닉 인강을 듣고있는데 (참고 재수생) 어떤게시판 보니깐 한석원샘꺼는 알파테크닉만보고 나머지는 독학해도 된다고 하더라구요 전 한석원샘꺼 인강 다볼라고 햇는데 현재 알파테크닉 5개보고있거든요 다보면 시간이 오래걸릴꺼같아서요  전알파 테크닉 보고 진짜로 만족하는데 크리티컬 포인트(나머지도) 보는걸 추천하시나요? 아님 굳이 안보고 알파테크닉만으로도 해도된다고 생각하시는분있나요?답변좀 부탁할게요                                  ------------------------------------------------------------------------------------------------------- 자유게시판, 공부이야기 게시판 사용 규칙 1. 훈훈한 분위기 유지할 것! 2. 욕설, 시비성 글성, 비방글 사용시 1회 경고, 3회 누적시 강퇴 3. 선배에게 반말 시 활동 금지, 선배들은 온화한 선배가 되어줄 것! 4. 강의 공유, 둠강 정보공유 하지 말것! 확인 시 활동 금지 5. 과외글은 게시 금지(과외관련글은 하단의 과외 메뉴 사용) 6. 판매글, 스터디 모집글 금지(판매글은 벼룩시장에, 스터디모집글은 스터디 모집 게시판으로 Go)   이런 행위를 하시는 분을 발견하시면, 수만휘 신고함에 신고해 주세요. 등업해 드립니다!",2011.05.23. 21:12,7899256,한석원 인강질문(듣는사람은좀 봐주세요),공신이되자Go
