content,date,index,writer
 제가 그리 머리가 좋은편이아니어서 계속해서 수학 했는데반 친구가 그러더라구요 '수학은 머리좋은 놈들만 한다. 너도 그냥 나처럼 포기해라'그래서 거의 반 죽여놧죠ㅋㅋㅋ 님도 단 하루도 거르지 않고 착실하게 공부하신다면1등급 분명히 나올겁니당~!ㅋㅋ 한가지 당부하고 싶은것은 계산 빨리한다구암산으로 계산과정 생략하지마세요~~ 실수 무진장 합니다 ㅋㅋㅋㅋ아무튼 모든건 님의 자세에 달려있습니다. 화이팅!ㅋㅋ ,2008.01.12. 16:24,1250965,그뤠
" 정석..그런 쓰레기 문제지는 이제 망할때가 된듯..두껍기만하고 진짜 비효율적이고..초초초 오래된 문제들 수두룩..비추에요..괜히 ""정석몇바퀴돌았어""이러면 잘해보이고 뭔가 한거같지만 실제로 그 시간에 요즘 나오는 깔끔한 문제지들 풀었으면 훨씬 시간절약될듯...저는 재수했는데 처음 수리 30점 찍고 9월평가원,수능 100찍었는데요 다른거 다 필요없고 무슨 문제지든지 풀이(해설)을 안보는게 가장중요..저는 재수 시작하기전에 서울대간 친구놈한테 수리비법을 물어보니 그렇게 대답하더라고요.. ",2008.01.12. 16:25,1250965,mana0121
" 그래서 말그대로 했지요..처음에는 진짜 고생많이함..재수학원 자습시간 100분자습, 70분자습 동안 1문제 푼적도 수두룩하고 1문제도 못푼적도 많아요 근데 6월치기 전까지 사설모의고사까지 성적안나오다가 6월모의고사때 85로 급상승 (그전엔 60점정도??) 하더니 가속도 붙기시작하면서 잘풀리더라고요..암튼 풀이는 진짜 절.대. 안봤습니다..풀다가 풀다가 모르면 종치기 5분전쯤 공부잘하는 친구한테 물어보구요..친구도모르면 선생님한테 물어보고..암튼 풀이를 보게되면 님이 고민하면서 늘었던 사고력과같은 수학실력이 일순간 사라지면서 머리속엔 풀이 밖에 안남게되고..그 풀이는 문제유형만 바뀌면 어렵게 느껴지는 악순환.. ",2008.01.12. 16:27,1250965,mana0121
" 아 위에 오류가 있네요 9월평가원 100점으로 1등급, 수능은 100점은 아니지만 1등급입니다..ㅋ ",2008.01.12. 16:28,1250965,mana0121
" 리플 달아주셔서 너무 감사해요 ^^하루도 안거르구,, 그리구 풀이 절대 안보기내년 수능때까지 꼭 가져갈께요,^^감사합니다.ㅎㅎ ",2008.01.12. 17:33,1250965,saradaboy
 그냥 폴수학    할말이없음ㅋ ,2008.01.12. 17:40,1250965,왼손잡이
 지금부터 하세요 ~ ,2008.01.12. 18:26,1250965,보돌보순
" 휴,, 저도 수학 진짜 못하는데 우리 힘내서 해요 ^^위에 분들 글 정말 제게도 도움이 많이 됐답니다 ^^ ",2008.01.12. 19:59,1250965,been89
 알바사절입니다 ,2008.01.12. 20:08,1250965,hunhun12
 mana님은 정석을 너무안좋게 보시네 ㅡㅜ 문제는 뭐 저도 80%정도는 쓰레기라고 생각하지만 개념정리서로는 정석만한게 없다고 생각하는데;; 정석 너무 욕하지 마세요 !!ㅋㅋㅋㅋ ,2008.01.12. 23:18,1250965,그뤠
" 수리는 솔직히 티치미의 한석원님이 본좌인것 같아요 ㅎㅎ 제 생각이지만요.. ㅎㅎ 이번에 의예과 간 제 친구정석두 안보고 한석원의님의교재만.. 물론 특이한 케이스였지만요..혼자 열심히 하시면서 곁들여서 한석원님들으시면, 매우 좋을것 같아요 ㅎㅎ  ",2008.01.12. 02:28,1248104,saradaboy
 ebs 남언우 탑클레스 강좌 들으삼 ...  ,2008.01.13. 00:33,1248104,tjdwngus3
 개좋음 ,2008.01.12. 01:36,1248008,현재진행
 수능의핵 좋음!  ,2008.01.12. 01:42,1248008,하이디
 원래 티치민데 강남구청에서 잠깐~ ,2008.01.11. 22:09,1246045,한양
 그럼 그분들 다시안오죠?? ,2008.01.11. 22:30,1246045,천재정
 아마도? ,2008.01.12. 23:13,1246045,한양
" 수학은 저두 티치미로 듣고 잇어서 과탐밖에 좋은 분을 모르겠네요(...)제가 알기로 그분들은 from강남구청이 아니라 from티치미 예요 ;ㅂ;강남구청이 강사분들 누가 좋더라 하고 추천을 받고 그 분들을 초빙해 오는 거라서, 일종의 계약이죠 그니깐한석원 한석만 김찬휘 샘들은 계약이 끝나서 안 하시는 것 뿐이예요- ",2008.01.11. 22:12,1246039,케이닌
 아 그럼 다시안오시는건가요?? 한번 들어보고 싶어서요.. ,2008.01.11. 22:20,1246039,천재정
" 계약이 끝나도 강의는 1년정도 남겨두는데요, 지금은 꽤 오래돼갖고 남아있는게 거의...그렇죠 ; 그분들은 티치미에서 계속 강의 하고 계시니까 무료강의로 들어보실수도 있겠고, 강남구청거 듣고 싶으시면 강의다운해서 들을 수 잇는 곳 가르쳐 드릴게요 쪽지주세요 'ㅂ'  ",2008.01.12. 00:32,1246039,케이닌
" 수핵으로 개념을 잡아요??? 개념 잡기에는 부족하지 않나요?10나 수강했는데, 개념잡기에는 부족하던데? 개념 정리용으로 적당하드만.... ",2008.01.12. 09:33,1246036,화공과
 그런가요?! 아 그럼 제가 개념 정리용을 개념 정립용으로 쓰고 잇다는?!(....) ,2008.01.12. 14:51,1246036,케이닌
 한석원샘 강의는 삽자루보다 수준이 약간 높다고하던데?... 그리고 한석원샘은 기하쪽 본좌 ,2008.01.11. 21:39,1245813,한양
 삽자루ㅋㅋㅋㅋㅋㅋ 난그냥삽자루프리끊을라구... ,2008.01.11. 22:15,1245813,도미네
 삽자루에 한표..... ,2008.01.11. 22:16,1245813,잇힝
 내신비중 준다고 하지않았나 ㄷㄷ..  ,2008.01.11. 17:20,1244545,광
 광// 그래서지금 미쳐간다는 거에요 ㅠ..... ;;;;;;;수능을 박살낼 파괴력이 필요 ~~~ ,2008.01.11. 17:22,1244545,miracle4182
" ...삽자루 듣고 복습 하면 해방 .6등급이었는데 5월 초부터 삽자루 들어서 하루에 1시간강의, 복습 2~3시간 하구, 6월달에 바로 3등급 짠 ㅋ 3등급이 자랑은 아니지만 그땐 첨 받아보든 수리3등급이라 감격을..했었지 ㅜㅜ ",2008.01.11. 17:24,1244545,4761mmm
 삽자루 샘 +_+ ! 정보 좀 찾아봐야겠어~ ㅎ 과연 나에게도 빛을 내려주실까나~. ㅎ ,2008.01.11. 17:25,1244545,miracle4182
 베이스켐프를 들어보지는 않았지만 개인적으론 한석원샘 강의가 더 나을거 같아요.(알파테크닉 정말 최고 ㅎㅎ)  박승동샘강의중에는 백전백승 강의 괜찮을거 같네요. 한 번 맛보기 강의 보고 결정하세요ㅎㅎ ,2008.01.11. 18:19,1244349,chamsik2
 베이스캠프들으시고 알파테크타세요~ 문과시면 박승동T 추천 ,2008.01.11. 19:07,1244349,xellosxg
 결국 베이스 캠프로 결정! 결재 하려고 했는데 베이스캠프 강의 무료로 나눠주는 이벤트를 하네요 ㅋ 이벤트를 노려야지 ㅋ ,2008.01.15. 15:54,1244349,gameabout
 베이스캠프 강의듣고 있씁니다 일단 제가 3등급 나오는데요   베이스캠프 난이도 어렵습니다^^; ,2008.06.18. 00:46,1244349,sinacosbtanc
 인강듣고 복습 열심히학고 문제집 열심히 풀면 2등급 나와요?? ,2008.01.11. 12:18,1242549,아가
 재수할때 항상 들었던 말이 수리는 기출문제만 다 분석해도 2등급이라고들...ㅎㅎ ,2008.01.11. 12:26,1242549,도라애몬
 이번에 3점짜리하나틀려서 97맞앗으면 작년처럼 그렇게 하던대로 공부하면될꺼같구마 뭘 ,2008.01.12. 20:13,1242549,ㅇㅇㄴㅁ
 기본개념 없이는 잘 못알아듣는다고 표현하는게 맞을 듯 하네요. 들어보시면 알아요ㅋ  ,2008.01.11. 03:54,1242193,ultimate_k
 한석원 쌤은 수1에서 수열~순열조합확률통계쪽 쵝오. ,2008.01.11. 03:04,1241689,ultimate_k
 강남구청 안정수  ,2008.01.11. 08:56,1241689,가이
 안정수 진짜 괜찮던데;;; 인지도가 좀 낮아서 그렇지;;; 들을때마다 이해되는;; ,2008.01.11. 13:08,1241689,스티비
 나도 강남구청 안정수 들어^^; 반갑다ㅋㅋㅋ ,2008.01.11. 14:03,1241689,신요
 저 교재 있음 근데 필기가 다 되있어서.. ,2008.01.10. 16:14,1236744,라라라라
" 저도 들었는데, 괜찮았던.. ",2008.01.10. 17:47,1236744,여행싶어
 저는 이과 재수생입니다. 문과에비해서 이과과목이 많고 어렵긴하지만 언어랑 외국어를 잘하신다면할만하다고 봅니다. 하지만 열심히하셔야할거에요..과목이 너무 많아서..그리고 과탐인강 도움 많이되요~ 꼭들으세요! ,2008.01.10. 13:05,1235469,파억
 글쓴분이 지금 어느 수준이고 이과로 옮겨서 어느 수준의 대학 어느 과를 노리느냐에 따라 다르죠.근데 하나 확실한건 1년 안에 목표 달성하는건 힘들다고 각오하시고 출발하시길 ,2008.01.10. 13:11,1235469,아르센
 제가 언어는 성적기복이 심하구요ㅜ(제친구가 그러는데 기복심한건 뭐 기초가 안되있다던가-_-)막 언제는 2등급나왔다가 또 4등급뚝 떨어지고 올랐다가 내려갔다가.. 그리고 외국어는 2등급계속 나옵니다. 1등급은  힘들더라구요... 수리나형은 3등급 ㅜ 제가 갈 대학은요... ㅜㅜ 올 2등급정도가 최소합격선이래요 ㅜ  ,2008.01.10. 13:56,1235469,박세나
 학원다니는건 제가 너무 싫어해서 인강들으면서 독학하려구해요... 고등학교때도 학원다닌적은 한번도 없었고요... 다 인강에다 독학으로 했습니다... 수학은 수학1 선행학습(?)할라고 방학때 딱한번한거 빼고는... 제가 마음에 안드는 선생이 있으면 진짜 수업듣기싫어서... 학교에서도 몰래 빠져나가서 자습실에서 공부하고 그랬거든요... -_-;(나가도 몰라요..쌤이..-_-) 차라리 제가 원하는 인터넷강사 선택해서 공부하는게 낫다싶어서... ,2008.01.10. 13:59,1235469,박세나
 저번에도 이 글 본거 같은데 ....음 난 인강 거의 안들어서 인강 추천은 못 해주겠고 왼쪽에 [3] 공부이야기 에 보면 인터넷강의 분석실 있거든.거기에 인강 어떤거 좋은지 한번 보고 혹시 교재&인강 토론장 저기에도 쓸만한 정보 있을지도 몰라아님 이과생들의 모임 저기에 한번 글 올려봐 ㅎㅎ; ,2008.01.10. 12:59,1233608,연우
 너무 인강에 의존하지 말라고 말해주고 싶다... ,2008.01.10. 00:56,1233599,푸우
 인강듣고 니혼자 공부 하면  괜찮아 내친구도 오로지 인강으로 하는데 상위권이야 ㄷㄷ ,2008.01.10. 09:25,1233599,광
" 음..나도 지금 삽자루쌤꺼 인강 신청할라고 생각중이야, 난 2009껄로-_-패키지로! 하하 그건 둘째치고 인강 언어영역은 진짜 ebs 강윤순 수능특강이 최고~~말이 안나와 내 친구들 다 감탄해 난 교재를 작년에 수능준비한다 어쩐다 깝치다가 결국 지금 겨울방학때 언어공부를 처음 시작했어-_-; 그래서 미리 사둔 교재덕분에 2007년강좌를 듣고있쥐..하지만 진짜 너무 잘가리켜 아 너무 감탄인가 어쨌든 난 강윤순 빠 ",2008.01.13. 00:34,1233599,g40235
 친근감을 위해..???- _- 존대로 다시올려 ,2008.01.10. 00:51,1233576,뽀롱이
 어디서 애교를... ,2008.01.10. 00:51,1233576,호로롤
 반말+나는못생겼으므로 PASS ,2008.01.10. 00:51,1233576,브라운
 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이거 복사한거?. 다시쓰지 왠만하면..애들반응이 ,2008.01.10. 00:51,1233576,쁠렝땅
 ㅡㅡ 반말 머냐? ,2008.01.10. 00:51,1233576,성키
 제발 존대플리즈 ㅠㅠ 이래뵈도선배임 ㅋㅋㅋㅋ ,2008.01.10. 00:51,1233576,링링
 친근감...은 친구들한테나 쓰는거고....일단 질문하러왔으면 친근감보다는 예의를 챙겨야지 ,2008.01.10. 00:52,1233576,하루
 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아제목졸라겹당  ,2008.01.10. 00:52,1233576,고대
 ㅋㅋㅋ ,2008.01.10. 00:53,1233576,케와씨
 한살많다고 장난아니네ㅋㅋㅋㅋ ,2008.01.12. 15:31,1233576,만쩜
 언수외가 3~5등급을 왔다갔다하는거야?삽자루가 맘에 들었다면 지금은 삽자루만 믿고 방학동안 수1 가는거야 벌써부터 그 강의 다 본후 계획 짤 필요 없어 ,2008.01.10. 13:13,1233566,쟁
 너 글보니까 인강에 많이 집착하는 거 같은데 인강 사실 그거 아무것도 아니다ㅠㅠ외궈 문법 나도 고2때 고민 많이 했는데 내 경우에는 내신 준비하면서 많이 올랐어......그래서 외궈는 패스 ,2008.01.10. 13:20,1233566,쟁
 언어도 강의를 보기보단 문제집을 푸는걸 추천함 개념서말고 문제만있는거 ebs이나 오감도 ,2008.01.10. 13:22,1233566,쟁
 사설인강하는사람들 인강만 해서 먹고 사는사람들일까? 온라인으로 이름알리고 오프라인으로 벌어먹으려는 학원 경영이죠. 그러므로 사설인강에만 집착하면 재수로 직방 ,2008.01.10. 23:52,1233566,namkoong0
 하지만 EBS는 달라 EBS에서 이름날려서 학원가로 오려하기때문에 EBS에서는 열심히 지 아는거 다 알켜주지 ,2008.01.10. 23:53,1233566,namkoong0
" 목표가 1,2등급이 아니라면, 미적분은 학교수업만 충실히 따라가고, 개념->문제풀이 ,, 이렇게 다지면서, 얼릉 모의고사문제집으로 넘어가는게 좋을듯, 모의고사문제집풀면서 약한부분만 살짝 개념 다듬고, 문제풀고 이런식~?  ",2008.01.09. 23:56,1232874,카르페
 폴솩 들어 ,2008.01.09. 22:23,1232088,스누피
" 폴샘꺼는 수1, 수2 다들었어요 ",2008.01.09. 22:24,1232088,폴솩폴솩
 삽샘 ,2008.01.09. 21:27,1231429,프리모
 수2랑 미적은 개쩐다고알고잇음 ,2008.01.09. 19:43,1230502,ㅇㅅㅎ
" 난 솔직히 이번 방학때 수1을 더 중점적으로 할건데, 수1 정말 잘가르치는 쌤 없나 ;ㅅ;..  ",2008.01.09. 19:45,1230502,하이디
 나한텐 정말 잘 맞는 쌤인거같아ㅋㅋㅋ 난 좀 어려워도 정확하게 가르쳐줘야 이해하는 성격인지라.. ,2008.01.09. 19:49,1230502,개소리
 개소리/ 너한테 있어서 난이도는 어때 어려워 쉬워??;ㅅ;  ,2008.01.09. 19:51,1230502,하이디
 아 근데 난 알파테크닉 안듣고 수능의 핵 들었어~공짜강의ㅋㅋ수능의 핵 되게 좋아~ㅋㅋㅋ처음엔 읭?이럴지 몰라도 상용로그 들어가고 확률통계들어가면 감동의 눈물이...ㅋㅋㅋ적어도 난 그랬엉 알파테크닉 비추하는 사람도 좀 있던데? 그리고 참고로 한석원T계산실수 엄청 많어ㅋㅋㅋ ,2008.01.09. 19:52,1230502,개소리
 개소리/ 아..ㅋㅋ 고마워~ ,2008.01.09. 19:58,1230502,하이디
 EBS 들으삼 ,2008.01.09. 18:54,1229324,노아
 너가 머리에 쏙속들어오면 들어그냥 ,2008.01.09. 17:43,1229308,ㅇㅅㅎ
 한석원 좋던데 무료고 잘가르침  ,2008.01.09. 21:30,1229308,포로롱
 나는 정치 전재홍이랑 국사 EBS 최태성 완전정복! 두개 효과 제대로 봄 ㅋㅋㅋㅋ ,2008.01.09. 15:14,1228681,니아
 sjr다보면 그다음 테크트리가 있는걸로알고있어 ㅎ 좁밥들의수학이랑 뭐 그런것들이지아마 삽자루샘홈피가면 커리큐럼 확인할수있을거야 나도 08sjr듣고있는데 다들으면 그 커리따라갈려구 ㅋ외궈는 난 이지민샘꺼 듣고있는데 친구들은 김기훈이 요즘대세래 ㅋ 정 형편이안되면 둠강 들어버려.언어는 패스 ㅎㅎ  ,2008.01.09. 03:20,1226353,오봉이
 수능때 1등급을 말하시는거 같은대.. ,2008.01.09. 12:17,1226353,농구돌이
" 저도 예비고2인데요, 강남구청에 문법강의가 괜찮던데요 맛보기로 들어보시고 판단해보세요 ",2008.01.10. 22:24,1226322,에피
 전 지금 알파테크닉 수1부터 미적까지 쭉 들어온학생인데요 제가 처음 수강할때는 개념만 보았어요 노트에 필기하면서.. 근데 그것도 좋긴했죠 개념설명이 보통 선생님과는 다르다?이런거 느끼면서..근데 지금 다시 듣는중인데요 문제풀이하면서 알려주는 문제풀이방법이나 그속에 내포된 개념 설명이 진짜 좋음 처음들었을때 왜 다 안들었나 후회할정도에요 되도록이면 그냥 강의 신청하시고 하는게 더 도움되실듯 ,2008.01.08. 22:07,1223957,연세대로
" 문제를 미리 풀어보고 자기 풀이방법이랑 비교해서 배우는게 좋을것 같긴한데요..홧김에 포인트를 질러버려서,, 일단은 그냥 보는것만으로 만족해야할까용? ",2008.01.08. 22:18,1223957,혁
" 아 그리고 수능의핵 과는 많이 다른가요??수1,2 수능의핵은 모두 꼭 들을려고 하는데 알텍이랑 수핵이랑 개념설명이랑 문제풀이는 비슷한가요?그러면 그냥 수핵만 듣는것도 나쁘지 않을것 같은데,, ",2008.01.08. 22:20,1223957,혁
" 음.. 책을 구하기 힘드시다면 어쩔수 없죠 그래도 저는 책 문제 풀면서 하는게 좋을거 같네요 문제도 참신하고 다 깨끗한문제만있어요 모의고사 3,4점만 모아논거라.. 문제가 의미하는 바도 좋구요 어쩔수 없으시면 그냥 개념강의 듣는수밖에요.. ^^; ",2008.01.08. 22:20,1223957,연세대로
